node_id,birthday,education;classes;id,education;concentration;id,education;degree;id,education;school;id,education;type,education;with;id,education;year;id,first_name,gender,hometown;id,languages;id,last_name,locale,location;id,work;employer;id,work;end_date,work;location;id,work;position;id,work;start_date,work;with;id,middle_name,work;from;id,work;projects;id,religion,name,political
1741,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1742,,,,,,55,,,,78,,,,278,620,,,264,,,,,,,,,
1743,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1744,,,,,,55,541,,,78,,,,278,,,,,,,,,,,,,
1745,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1746,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1747,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1748,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1749,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1750,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1751,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1752,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1753,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1754,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1757,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1758,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1759,,,,,,,,,,78,,,,278,,,,,,,,,,,,,
1760,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1761,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1762,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1763,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1764,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1765,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1766,,,,,,,,,,,,,,278,,,,,,,,,,,,,
1767,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1768,,,,438,538,55,,,,,,,,,,,,,,,,,,,,,
1769,,,,,538,,,,,,,,,,,,,,,,,,,,,,
1770,,,,,,55,,,,78,,,,278,,,,,701,,,,,,,,
1771,,,,,538,,,,,78,,,,,,,,,,,,,,,,,
1772,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1773,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,,,,,,,,,,,,,,278,,,,,,,683,,683,,,,
1776,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1777,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1778,,,,,,55,541,72,,78,,,,,,,,,,,,,,,,,
1779,,,,,538,55,,72,,,,,,,,,,,,,,,,,,,
1780,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1781,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1782,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1783,,,,,,55,,,,78,264,,,278,,,,,,,,,,,,,
1784,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1785,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1787,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1789,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1790,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,,,,438,538,,,,,,,,,,,,,,,,,,,,,,
1792,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1793,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
1795,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1796,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1797,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1799,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1800,,,,438,538,55,,,,78,,,,,,,,,,,,,,,,,
1801,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
1802,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1803,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1804,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1805,,,,,538,55,,72,,,,,,,,,,,,,,,,,,,
1806,,,,,538,55,,,,,,,,,,538,,,,,,,,,,,
1807,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1808,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1810,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1811,,,,438,538,55,,,,78,,,,,,,,,,,,,,,,,
1812,,,,,,55,,,,,264,,,278,,,,,,,,,,,,,
1813,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1814,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1815,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1816,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1817,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1819,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1820,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1821,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1822,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1823,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1824,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1825,,,,,,55,,,,78,,,,,,538,,,,,,,,,,,
1826,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1827,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1829,,,,,,55,,72,,78,,,,278,,,,,,,,,,,,,
1830,,,,,,55,,72,,78,,,,278,,,,,,,,,,,,,
1831,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1832,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1833,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1834,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1835,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1836,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1838,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1840,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1841,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1842,,,,,538,,,,,78,,,,,,,,,,,,,,,,,
1843,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
1844,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1845,,,,,,55,,,,78,,,,,,538,,,,,,,,,,,
1846,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1847,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1848,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1849,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,,,,,,55,,72,,78,,,,278,,,,,,,,,,,,,
1851,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1852,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1853,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1854,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1855,,,,,,,,,,,,,,278,,,,,,,,,,,,,
1856,,,,,538,,,,,,,,,,,,,,,,,,,,,,
1857,,,430,,,55,,,,78,264,,,278,,,,,,,,,,,,,
1858,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1860,,,,,538,,,,,78,,,,,,,,,,,,,,,,,
1861,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1862,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1863,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1864,,,,,538,55,,72,,78,,,,,,,,,,,,,,,,,
1865,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1866,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1867,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1868,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1869,,,,,,55,,,,,,,,278,,,,,,,,,,,,,
1870,,,,,,55,,72,,78,,,,278,,,,,,,,,,,,,
1871,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1872,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1873,,,,438,,55,,72,,78,,,,278,,,,,,,,,,,,,
1874,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1875,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1876,,,,,,55,,,,78,,,,,,,,,701,,,,,,,,
1877,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1878,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
1879,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1880,,,,,,55,,,,78,,,,,,,,,701,,,,,,,,
1881,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1882,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1883,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1884,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1885,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1886,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1887,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1888,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1889,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1890,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1891,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1892,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1893,,,,,,55,,72,,,,,,278,,,,,,,,,,,,,
1894,,,,,,55,,,,78,,266,,278,,,,,,,,,,,,,
1895,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1896,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1897,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1898,,,,,538,55,,,,78,,,,,,,,,,,,,,,,,
1899,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1900,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1901,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1902,,,,,538,55,,72,,,,,,,,,,,,,,,,,,,
1903,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1904,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1905,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1906,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1907,,,,,,55,,,,78,,,,278,,,,,,,,,,,,,
1908,,,,,538,55,,72,,78,,,,,,,,,,,,,,,,,
1909,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1910,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1911,,,,,538,55,,,,,,,,,,,,,,,,,,,,,
1912,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1913,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1914,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1915,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1916,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,,,,,,55,,72,,78,,,,932,,,,,,,,,,,,,
1918,,,,,,55,,,,,,,,,,,,,,,,943,,,,,
1919,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
1922,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1923,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1924,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1925,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1926,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1927,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1929,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1930,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1932,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1933,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1934,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1935,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1936,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1937,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1938,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1939,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1940,,,,,,55,,,,,,915,,,,,,,,,,,,,,,
1941,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1942,,,,,,55,,,,,,,,932,,,,,,,,,,,,,
1943,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1944,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1945,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1946,,,,,,55,,,,78,,,,932,,,,,,,,,,,,,
1947,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1948,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1949,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1950,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1951,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1952,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1953,,,,,,55,,,,78,,,,932,,,,,,,,,,,,,
1954,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1955,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1956,,,,,,,,72,,78,,,,,,,,,,,,,,,,,
1957,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1958,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1959,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
1960,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,,,,,,55,,,,78,,,,932,,,,,,,,,,,,,
1963,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
1965,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1967,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1968,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
1969,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1970,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1971,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
1972,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1973,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1974,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1975,,,,,,55,,,,78,618,,,,,,,,,,,,,,,,
1976,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1977,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1978,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1979,,,,,,55,,,,78,,,,932,,,,,,,,,,,,,
1980,,,,,,,,,,78,,,,,,,,,,,,,,,,,
1981,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,,,,,,55,,,,78,,,,,,975,,,,,,,,,,,
1984,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1985,,,,,,55,,72,,,,915,,,,,,,,681,,,,,,,
1986,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1987,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1988,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1989,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1990,,,,,,,,72,,,,,,,,,,,,,,,,,,,
1991,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1992,,,,,,55,,,,78,,,,932,,,,,,,,,,,,,
1993,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1994,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
1995,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,,,,,,55,,,,,,,,,,,,,,,,,,,,,
1998,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
1999,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2000,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2002,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2003,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,882,55,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
2011,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2013,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2017,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2019,,,,,,55,,,,,,,,932,,,,,,,,,,,,,
2020,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
2021,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2024,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2025,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2026,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2027,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2028,,,,,,,,,,78,,,,,,,,619,,,,,,,,,
2029,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2030,,,,,,55,,,,,,,,932,,,,,,,,,,,,,
2031,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2032,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2033,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
2036,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
2037,,,,,,55,,,,78,,,,932,,,,,,681,,,,,,,
2038,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2039,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
2040,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2041,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2042,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
2043,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2044,,,,,,55,,,,,,,,,,975,,,,,,,,,,,
2045,,,,,,55,,,,78,,,,932,,,,,,,,,,,,,
2046,,,,,,55,,,,,,,,932,,,,,,,,,,,,,
2047,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
2048,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
2049,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2050,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2051,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,,,,,882,55,,,,78,,,,,,,,,,,,,,,,,
2053,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2054,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2055,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2056,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2057,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2058,,,,,,55,,,,78,,,,932,,,,,,,,,,,,,
2059,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2060,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2061,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2062,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2063,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2064,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2065,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2066,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2067,,759,,,,55,,72,,,,,,,,,,,,,,,,,,,
2068,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2069,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2070,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2071,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
2072,,,,,,55,,,,78,,,,,,,171,,998,681,,,,,,,
2073,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2074,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2075,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2076,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2077,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2078,,,,,,55,,,,78,,,,932,,,,,,,,,,,,,
2079,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2081,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
2082,,,,,,,,72,,,,,,,,,,,,,,,,,,,
2083,,,,,,55,,,,78,,,,932,,,171,,,681,,,,,,,
2084,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2085,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2087,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2089,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2090,,,,,,55,,,,78,,,,932,,,,,,,,,,,,,
2091,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
2092,,,,,,55,,,,,,,,932,,,,,,,,,,,,,
2093,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
2094,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2095,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2096,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
2097,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2099,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2100,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2101,,,,,,55,,,,78,,,,932,,,,,,,,,,,,,
2102,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2103,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2104,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2105,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2106,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2107,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
2108,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2109,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2110,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
2112,,,,,,55,,,,78,,,,932,,,,,,,,,,,,,
2113,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2114,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2115,,,,,,55,,,,78,,,,932,,,,,,,,,,,,,
2116,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2117,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2118,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2119,,,,,,55,,72,,,618,,,,,,,,,,,,,,,,
2120,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2122,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2123,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2124,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2125,,,,,,55,,,,78,,915,,,,,,,,,,,,,,,
2126,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
2127,741,,,,,55,,,,,,,,,,,171,,,,,,,,,,
2128,,,,,,55,,72,,78,,915,,,,,,,,,,,,,,,
2129,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
2130,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2132,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2133,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2134,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2136,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2137,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2138,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
2139,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2140,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2141,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2142,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2143,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2144,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2146,,,,,,55,,72,,78,,,,,,,,,,,,,,,,,
2147,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2148,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2149,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2150,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2151,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2152,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2153,,,,,,55,,,,,,,,,,,,,,,,,,999,,,
2154,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2158,,,,,,55,,72,,,,,,,,,,,,,,,,,,,
2159,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2160,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2162,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2163,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2164,,,,,,55,,,,78,,,,932,,,,,,,,,,,,,
2165,,,,,,55,,,,,,,,,,,,,,,,,,,,,
2166,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2167,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2169,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2170,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2171,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2172,,,,,,55,,,,,,,,932,,,,,,,,,,,,,
2173,,,,,,,,,,78,,,,,,,,,,,,,,,,,
2174,,,,,,55,,,,78,,,,,,,,,,,,,,,,,
2175,,,,,,,,,,,,,,,,,,,,,,,,,,,
